Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,City,County,State,Customer_latitude,Customer_longitude,Appointment_start_time,Appointment_end_time,Duration_min,Assigned_technician_id,Distance_km,Actual_duration_min,Productive_dispatch,First_time_fix,Fault_code,Remedy_code,Cause_code,Service_tier,Equipment_installed,Technician_notes
199900737,Trouble,,Critical,Connectivity diagnosis,Completed,Chicago,CHICAGO,IL,41.880253,-87.299435,2025-09-09 15:00:00,2025-09-09 16:00:00,60,T900112,4371.45,73,0,0,2,13,11,Premium,,Equipment replaced
199900738,Order,upgrade,High,Equipment upgrade,Cancelled,Los Angeles,LOS ANGELES,CA,33.808406,-118.108991,2025-10-25 09:30:00,2025-10-25 11:00:00,90,T900008,5650.42,92,0,0,,,,Business,Router_Model_8,Equipment replaced
199900739,Order,upgrade,Critical,Equipment upgrade,Completed,Los Angeles,LOS ANGELES,CA,34.267621,-118.553335,2025-09-19 14:15:00,2025-09-19 16:15:00,120,T900128,2599.16,142,0,0,,,,Premium,Router_Model_9,Equipment replaced
199900740,Trouble,,High,Router installation,Cancelled,Austin,AUSTIN,TX,30.034,-97.420994,2025-10-05 09:00:00,2025-10-05 09:30:00,30,T900147,59.32,38,1,1,3,2,10,Business,,Equipment replaced
199900741,Trouble,,Normal,Connectivity diagnosis,Cancelled,Chicago,CHICAGO,IL,41.641207,-87.586871,2025-08-23 15:45:00,2025-08-23 16:45:00,60,T900047,2158.07,66,0,0,7,12,15,Standard,,Equipment replaced
199900742,Order,upgrade,Critical,Bandwidth upgrade,Completed,Phoenix,PHOENIX,AZ,33.335677,-111.722393,2025-10-24 08:45:00,2025-10-24 09:15:00,30,T900065,70.42,34,0,0,,,,Business,Router_Model_4,Equipment replaced
199900743,Order,upgrade,Low,Equipment upgrade,Cancelled,Los Angeles,LOS ANGELES,CA,34.075447,-118.442107,2025-08-24 09:30:00,2025-08-24 10:30:00,60,T900045,3015.9,52,1,1,,,,Premium,Router_Model_1,Customer satisfied
199900744,Trouble,,Normal,Service restoration,Cancelled,New York,NEW YORK,NY,40.376512,-74.247478,2025-09-25 16:15:00,2025-09-25 17:15:00,60,T900113,5586.58,56,1,1,4,8,11,Standard,,Equipment replaced
199900745,Order,install,Low,GPON equipment setup,Completed,Austin,AUSTIN,TX,29.979508,-98.010384,2025-08-09 16:45:00,2025-08-09 18:45:00,120,T900055,287.55,121,1,0,,,,Standard,Router_Model_9,Completed successfully
199900746,Trouble,,High,Equipment upgrade,Completed,New York,NEW YORK,NY,40.589086,-73.665427,2025-09-17 16:00:00,2025-09-17 16:30:00,30,T900112,5741.5,34,0,0,4,15,12,Premium,,Completed successfully
199900747,Trouble,,High,Connectivity diagnosis,Cancelled,New York,NEW YORK,NY,40.673001,-73.767262,2025-08-24 08:00:00,2025-08-24 08:30:00,30,T900055,3611.54,28,1,0,2,19,14,Standard,,Completed successfully
199900748,Order,install,Normal,GPON equipment setup,Completed,New York,NEW YORK,NY,40.54152,-74.334967,2025-09-28 16:15:00,2025-09-28 17:45:00,90,T900007,111.03,100,1,1,,,,Business,Router_Model_6,Completed successfully
199900749,Trouble,,High,Fiber ONT installation,Cancelled,Phoenix,PHOENIX,AZ,33.610956,-111.90771,2025-10-28 09:30:00,2025-10-28 11:30:00,120,T900002,5036.13,120,1,1,5,13,11,Standard,,Issue resolved
199900750,Trouble,,Low,Copper ONT installation,Completed,San Antonio,SAN ANTONIO,TX,29.410904,-98.620244,2025-10-10 15:15:00,2025-10-10 16:15:00,60,T900092,31.74,55,1,1,1,20,1,Standard,,Customer satisfied
199900751,Trouble,,Normal,Equipment upgrade,Cancelled,Austin,AUSTIN,TX,30.39914,-97.967151,2025-09-12 14:15:00,2025-09-12 14:45:00,30,T900070,1887.66,24,1,1,10,13,7,Standard,,Equipment replaced
199900752,Order,upgrade,Normal,Equipment upgrade,Completed,San Antonio,SAN ANTONIO,TX,29.580345,-98.165394,2025-09-09 15:45:00,2025-09-09 16:15:00,30,T900140,121.22,26,1,1,,,,Business,Router_Model_7,Customer satisfied
199900753,Order,upgrade,High,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.796534,-73.97192,2025-10-16 14:15:00,2025-10-16 14:45:00,30,T900043,1611.09,38,1,1,,,,Business,Router_Model_3,Completed successfully
199900754,Trouble,,Normal,Connectivity diagnosis,Completed,Chicago,CHICAGO,IL,41.88401,-87.7164,2025-10-23 16:00:00,2025-10-23 18:00:00,120,T900016,4211.08,141,0,0,7,6,8,Standard,,Equipment replaced
199900755,Trouble,,High,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.665024,-98.514158,2025-10-06 11:30:00,2025-10-06 12:30:00,60,T900148,155.21,70,1,1,10,1,7,Standard,,Equipment replaced
199900756,Order,install,Critical,GPON equipment setup,Completed,Houston,HOUSTON,TX,29.907397,-95.599127,2025-09-08 13:30:00,2025-09-08 15:30:00,120,T900119,2729.27,108,1,1,,,,Business,Router_Model_7,Equipment replaced
199900757,Trouble,,Normal,Equipment check,Cancelled,Phoenix,PHOENIX,AZ,33.607481,-112.274051,2025-09-06 11:45:00,2025-09-06 12:45:00,60,T900042,3679.16,61,1,0,2,17,15,Business,,Equipment replaced
199900758,Order,install,Normal,Fiber ONT installation,Cancelled,Austin,AUSTIN,TX,30.274264,-97.516887,2025-10-27 12:00:00,2025-10-27 13:00:00,60,T900059,300.91,55,1,1,,,,Business,Router_Model_7,Issue resolved
199900759,Trouble,,Normal,Service restoration,Cancelled,Dallas,DALLAS,TX,32.577039,-96.563127,2025-08-26 10:45:00,2025-08-26 12:45:00,120,T900144,413.53,132,1,1,4,12,12,Standard,,Completed successfully
199900760,Order,install,High,Fiber ONT installation,Cancelled,Chicago,CHICAGO,IL,41.594257,-87.939852,2025-08-13 14:30:00,2025-08-13 15:30:00,60,T900063,3601.93,68,0,0,,,,Premium,Router_Model_9,Equipment replaced
199900761,Trouble,,Low,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.212222,-112.119079,2025-10-25 16:45:00,2025-10-25 17:15:00,30,T900109,633.7,29,1,1,10,13,6,Premium,,Customer satisfied
199900762,Trouble,,Low,Connectivity diagnosis,Completed,Los Angeles,LOS ANGELES,CA,33.779887,-117.913267,2025-10-19 11:00:00,2025-10-19 12:30:00,90,T900123,2441.34,108,1,1,9,9,14,Standard,,Customer satisfied
199900763,Trouble,,Critical,Network troubleshooting,Cancelled,San Antonio,SAN ANTONIO,TX,29.313843,-98.621987,2025-10-25 12:45:00,2025-10-25 13:45:00,60,T900012,4049.86,64,1,1,5,8,4,Standard,,Equipment replaced
199900764,Trouble,,High,GPON equipment setup,Cancelled,Austin,AUSTIN,TX,30.510559,-97.808718,2025-10-26 12:30:00,2025-10-26 13:00:00,30,T900052,319.71,36,0,0,7,1,15,Standard,,Completed successfully
199900765,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.679128,-73.794845,2025-08-07 15:45:00,2025-08-07 16:15:00,30,T900089,190.1,28,0,0,,,,Business,Router_Model_4,Customer satisfied
199900766,Order,upgrade,High,Bandwidth upgrade,Completed,New York,NEW YORK,NY,40.943161,-73.763416,2025-09-08 09:30:00,2025-09-08 11:30:00,120,T900090,4009.24,104,1,1,,,,Standard,Router_Model_6,Completed successfully
199900767,Order,upgrade,Low,Bandwidth upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.597254,-98.701488,2025-09-05 11:30:00,2025-09-05 13:30:00,120,T900074,1886.69,111,1,1,,,,Premium,Router_Model_6,Completed successfully
199900768,Order,install,Low,GPON equipment setup,Cancelled,Houston,HOUSTON,TX,30.002995,-95.048598,2025-10-19 15:00:00,2025-10-19 16:30:00,90,T900111,2742.09,81,1,1,,,,Business,Router_Model_8,Completed successfully
199900769,Order,install,High,GPON equipment setup,Completed,Austin,AUSTIN,TX,30.452056,-98.00888,2025-10-25 10:30:00,2025-10-25 12:00:00,90,T900066,1877.04,91,0,0,,,,Standard,Router_Model_7,Issue resolved
199900770,Trouble,,Critical,Line repair,Cancelled,Austin,AUSTIN,TX,30.149955,-97.833642,2025-08-26 16:15:00,2025-08-26 17:45:00,90,T900021,2672.66,90,1,1,6,16,6,Premium,,Equipment replaced
199900771,Order,install,Normal,Copper ONT installation,Cancelled,New York,NEW YORK,NY,40.514379,-73.852155,2025-09-14 10:15:00,2025-09-14 12:15:00,120,T900126,3396.0,155,1,1,,,,Premium,Router_Model_2,Equipment replaced
199900772,Order,install,Normal,Copper ONT installation,Completed,Houston,HOUSTON,TX,29.907953,-95.551776,2025-08-12 13:15:00,2025-08-12 15:15:00,120,T900071,2232.15,116,0,0,,,,Business,Router_Model_6,Issue resolved
199900773,Order,install,Critical,Copper ONT installation,Completed,Philadelphia,PHILADELPHIA,PA,39.656835,-75.403739,2025-08-13 16:00:00,2025-08-13 17:00:00,60,T900003,278.51,72,0,0,,,,Business,Router_Model_1,Customer satisfied
199900774,Order,install,Normal,Router installation,Completed,Los Angeles,LOS ANGELES,CA,34.061189,-118.126369,2025-10-24 14:15:00,2025-10-24 16:15:00,120,T900078,5455.91,122,0,0,,,,Business,Router_Model_2,Equipment replaced
199900775,Trouble,,Low,Line repair,Cancelled,Phoenix,PHOENIX,AZ,33.363191,-112.087598,2025-10-20 09:00:00,2025-10-20 10:30:00,90,T900027,790.41,86,0,0,10,4,11,Business,,Issue resolved
199900776,Order,upgrade,Critical,Service migration,Completed,San Antonio,SAN ANTONIO,TX,29.328249,-98.291355,2025-10-08 12:45:00,2025-10-08 13:45:00,60,T900037,2576.76,66,1,1,,,,Business,Router_Model_5,Issue resolved
199900777,Order,upgrade,Normal,Service migration,Cancelled,Austin,AUSTIN,TX,30.135628,-97.986329,2025-10-09 09:45:00,2025-10-09 11:45:00,120,T900015,2705.9,123,1,1,,,,Standard,Router_Model_2,Customer satisfied
199900778,Order,upgrade,High,Equipment upgrade,Cancelled,Austin,AUSTIN,TX,30.610633,-97.44896,2025-09-21 12:15:00,2025-09-21 14:15:00,120,T900117,2431.18,129,1,1,,,,Business,Router_Model_9,Customer satisfied
199900779,Trouble,,Low,Equipment upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.547569,-98.225067,2025-09-27 08:30:00,2025-09-27 09:30:00,60,T900083,3694.97,69,1,1,9,12,7,Business,,Equipment replaced
199900780,Order,upgrade,High,Equipment upgrade,Cancelled,Chicago,CHICAGO,IL,41.844892,-87.442809,2025-09-20 14:00:00,2025-09-20 15:30:00,90,T900045,2210.81,101,0,0,,,,Premium,Router_Model_7,Customer satisfied
199900781,Trouble,,Critical,Connectivity diagnosis,Completed,New York,NEW YORK,NY,40.410078,-74.264805,2025-08-24 15:45:00,2025-08-24 16:15:00,30,T900100,3906.5,37,0,0,8,2,8,Business,,Equipment replaced
199900782,Trouble,,Low,Network support,Cancelled,Dallas,DALLAS,TX,33.09298,-96.926346,2025-10-16 09:30:00,2025-10-16 11:30:00,120,T900014,3377.93,151,1,1,9,5,4,Business,,Issue resolved
199900783,Trouble,,High,Equipment upgrade,Completed,Phoenix,PHOENIX,AZ,33.351397,-112.206416,2025-10-22 10:30:00,2025-10-22 11:00:00,30,T900044,3668.18,25,1,1,2,15,5,Standard,,Equipment replaced
199900784,Trouble,,Normal,Connectivity diagnosis,Completed,Los Angeles,LOS ANGELES,CA,34.081018,-118.390335,2025-09-17 12:30:00,2025-09-17 14:30:00,120,T900072,782.43,152,1,1,9,3,5,Premium,,Equipment replaced
199900785,Order,upgrade,Normal,Equipment upgrade,Completed,Houston,HOUSTON,TX,30.109584,-95.160832,2025-10-27 11:00:00,2025-10-27 12:00:00,60,T900111,2717.8,69,1,1,,,,Premium,Router_Model_10,Completed successfully
199900786,Trouble,,Normal,Service restoration,Completed,San Diego,SAN DIEGO,CA,33.017456,-116.938285,2025-10-10 10:45:00,2025-10-10 11:45:00,60,T900015,282.35,76,0,0,3,19,6,Business,,Equipment replaced
199900787,Trouble,,Critical,Line repair,Cancelled,San Antonio,SAN ANTONIO,TX,29.743855,-98.420912,2025-10-24 10:00:00,2025-10-24 10:30:00,30,T900075,3671.52,33,0,0,9,10,3,Premium,,Customer satisfied
199900788,Trouble,,High,Router installation,Completed,San Diego,SAN DIEGO,CA,32.492777,-117.113499,2025-08-08 15:45:00,2025-08-08 17:15:00,90,T900149,2360.8,105,1,1,4,15,11,Standard,,Customer satisfied
199900789,Order,upgrade,Normal,Equipment upgrade,Completed,Austin,AUSTIN,TX,30.201071,-97.555851,2025-08-26 13:00:00,2025-08-26 14:00:00,60,T900140,15.34,71,0,0,,,,Premium,Router_Model_8,Completed successfully
199900790,Order,upgrade,Low,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.050452,-97.760971,2025-08-16 16:30:00,2025-08-16 18:00:00,90,T900045,273.52,102,1,1,,,,Business,Router_Model_10,Completed successfully
199900791,Order,install,Low,Copper ONT installation,Cancelled,Phoenix,PHOENIX,AZ,33.686253,-111.714798,2025-10-12 09:45:00,2025-10-12 11:45:00,120,T900112,751.81,153,0,0,,,,Standard,Router_Model_10,Completed successfully
199900792,Order,upgrade,Low,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.723046,-111.898557,2025-09-20 16:45:00,2025-09-20 18:45:00,120,T900046,2237.23,116,1,1,,,,Standard,Router_Model_3,Completed successfully
199900793,Trouble,,Normal,Network support,Cancelled,New York,NEW YORK,NY,40.492881,-74.360013,2025-09-04 12:00:00,2025-09-04 13:00:00,60,T900114,5593.37,52,1,1,7,12,4,Premium,,Customer satisfied
199900794,Trouble,,Critical,Network troubleshooting,Completed,Chicago,CHICAGO,IL,42.098331,-87.639585,2025-08-11 16:15:00,2025-08-11 18:15:00,120,T900055,2229.93,139,0,0,3,3,13,Business,,Issue resolved
199900795,Trouble,,Normal,Network support,Cancelled,Phoenix,PHOENIX,AZ,33.793315,-112.385326,2025-09-01 15:15:00,2025-09-01 15:45:00,30,T900148,1973.2,31,0,0,3,1,15,Standard,,Completed successfully
199900796,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.667808,-73.672318,2025-08-08 11:15:00,2025-08-08 12:15:00,60,T900146,3825.8,52,0,0,,,,Standard,Router_Model_8,Equipment replaced
199900797,Order,upgrade,Normal,Bandwidth upgrade,Completed,San Antonio,SAN ANTONIO,TX,29.181334,-98.296336,2025-08-27 08:15:00,2025-08-27 08:45:00,30,T900039,2638.34,29,1,1,,,,Standard,Router_Model_4,Issue resolved
199900798,Order,install,Normal,Copper ONT installation,Cancelled,Chicago,CHICAGO,IL,41.765837,-87.980314,2025-08-07 09:15:00,2025-08-07 09:45:00,30,T900033,45.64,32,0,0,,,,Standard,Router_Model_10,Issue resolved
199900799,Trouble,,Normal,Network troubleshooting,Cancelled,Austin,AUSTIN,TX,30.327211,-98.070802,2025-08-16 12:15:00,2025-08-16 14:15:00,120,T900043,2418.06,130,1,1,5,14,1,Business,,Equipment replaced
199900800,Order,upgrade,Normal,Service migration,Completed,San Antonio,SAN ANTONIO,TX,29.231348,-98.232889,2025-10-02 13:30:00,2025-10-02 15:00:00,90,T900090,69.6,107,0,0,,,,Standard,Router_Model_5,Completed successfully
199900801,Order,upgrade,Critical,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,40.183387,-75.409182,2025-08-23 11:00:00,2025-08-23 13:00:00,120,T900086,79.14,139,1,1,,,,Premium,Router_Model_1,Completed successfully
199900802,Order,upgrade,Normal,Equipment upgrade,Cancelled,San Diego,SAN DIEGO,CA,32.944604,-117.420303,2025-09-22 15:30:00,2025-09-22 17:30:00,120,T900110,49.65,122,1,1,,,,Standard,Router_Model_7,Customer satisfied
199900803,Trouble,,Critical,Network troubleshooting,Completed,Chicago,CHICAGO,IL,41.618531,-87.466671,2025-10-17 13:45:00,2025-10-17 14:15:00,30,T900093,2614.2,37,1,1,1,17,9,Business,,Equipment replaced
199900804,Trouble,,Low,Connectivity diagnosis,Cancelled,Los Angeles,LOS ANGELES,CA,34.04752,-118.029909,2025-09-19 09:00:00,2025-09-19 10:30:00,90,T900013,5633.06,78,1,1,1,3,4,Premium,,Customer satisfied
199900805,Trouble,,Normal,Equipment upgrade,Completed,Philadelphia,PHILADELPHIA,PA,40.129563,-75.257858,2025-10-01 14:00:00,2025-10-01 15:00:00,60,T900087,20.28,69,1,0,5,14,2,Premium,,Customer satisfied
199900806,Order,install,Critical,Router installation,Completed,New York,NEW YORK,NY,40.611114,-74.080567,2025-09-16 10:00:00,2025-09-16 10:30:00,30,T900079,211.02,27,1,1,,,,Premium,Router_Model_9,Customer satisfied
199900807,Trouble,,Normal,Service migration,Completed,Dallas,DALLAS,TX,32.626184,-96.806189,2025-08-14 11:00:00,2025-08-14 12:00:00,60,T900124,39.37,52,1,1,4,8,14,Premium,,Customer satisfied
199900808,Trouble,,Low,Copper ONT installation,Cancelled,Los Angeles,LOS ANGELES,CA,33.954462,-118.508753,2025-09-21 09:45:00,2025-09-21 11:15:00,90,T900047,3021.2,112,1,1,1,4,2,Standard,,Equipment replaced
199900809,Trouble,,High,Equipment upgrade,Cancelled,San Diego,SAN DIEGO,CA,32.725757,-117.062951,2025-10-27 13:00:00,2025-10-27 14:00:00,60,T900116,15.93,75,1,1,3,7,10,Premium,,Issue resolved
199900810,Order,upgrade,Low,Equipment upgrade,Completed,Los Angeles,LOS ANGELES,CA,34.185089,-118.257337,2025-09-14 15:30:00,2025-09-14 17:00:00,90,T900053,3051.23,86,1,1,,,,Premium,Router_Model_7,Completed successfully
199900811,Trouble,,High,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,42.176971,-87.582345,2025-10-03 12:00:00,2025-10-03 13:00:00,60,T900143,2466.85,72,0,0,1,15,13,Business,,Equipment replaced
199900812,Order,upgrade,Normal,Service migration,Cancelled,Philadelphia,PHILADELPHIA,PA,39.860377,-74.848634,2025-10-07 09:15:00,2025-10-07 10:15:00,60,T900045,3388.48,59,0,0,,,,Standard,Router_Model_7,Completed successfully
199900813,Trouble,,High,Service migration,Completed,Houston,HOUSTON,TX,29.443725,-95.064327,2025-08-10 12:00:00,2025-08-10 12:30:00,30,T900087,3381.18,29,1,1,7,18,15,Business,,Issue resolved
199900814,Trouble,,Normal,Equipment upgrade,Completed,Los Angeles,LOS ANGELES,CA,33.833453,-118.314004,2025-09-06 12:30:00,2025-09-06 13:00:00,30,T900022,27.3,36,1,1,10,10,7,Standard,,Completed successfully
199900815,Order,install,High,Copper ONT installation,Cancelled,Dallas,DALLAS,TX,32.71009,-96.805364,2025-08-20 14:45:00,2025-08-20 16:15:00,90,T900049,501.34,102,0,0,,,,Standard,Router_Model_4,Completed successfully
199900816,Order,install,Critical,Router installation,Completed,Los Angeles,LOS ANGELES,CA,33.757553,-118.148794,2025-08-22 09:30:00,2025-08-22 11:00:00,90,T900012,5724.08,98,1,1,,,,Standard,Router_Model_6,Equipment replaced
199900817,Order,upgrade,Critical,Service migration,Cancelled,Austin,AUSTIN,TX,30.257521,-97.623812,2025-08-01 14:15:00,2025-08-01 14:45:00,30,T900105,2450.45,35,1,1,,,,Premium,Router_Model_8,Customer satisfied
199900818,Trouble,,Low,GPON equipment setup,Cancelled,San Diego,SAN DIEGO,CA,32.96037,-117.333671,2025-08-08 09:30:00,2025-08-08 10:30:00,60,T900014,5657.86,58,1,1,1,8,7,Premium,,Completed successfully
199900819,Order,install,Low,Router installation,Completed,Philadelphia,PHILADELPHIA,PA,39.75231,-75.174771,2025-10-28 08:30:00,2025-10-28 09:30:00,60,T900082,57.78,51,1,1,,,,Premium,Router_Model_5,Completed successfully
199900820,Trouble,,High,Router installation,Completed,New York,NEW YORK,NY,40.810143,-74.347108,2025-08-02 10:30:00,2025-08-02 11:30:00,60,T900095,3969.09,68,1,1,7,17,7,Standard,,Customer satisfied
199900821,Trouble,,Low,GPON equipment setup,Cancelled,Los Angeles,LOS ANGELES,CA,33.808299,-118.038895,2025-09-12 11:00:00,2025-09-12 11:30:00,30,T900091,2658.53,34,0,0,6,4,4,Business,,Equipment replaced
199900822,Order,install,Critical,Fiber ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.654273,-75.401345,2025-08-04 08:15:00,2025-08-04 08:45:00,30,T900148,3519.12,31,1,1,,,,Premium,Router_Model_1,Customer satisfied
199900823,Trouble,,Low,Service migration,Completed,Houston,HOUSTON,TX,29.5803,-95.099387,2025-09-28 10:00:00,2025-09-28 11:00:00,60,T900095,419.08,62,1,0,7,9,13,Premium,,Customer satisfied
199900824,Trouble,,Critical,Service restoration,Completed,Dallas,DALLAS,TX,32.787709,-96.993092,2025-10-01 11:45:00,2025-10-01 13:45:00,120,T900059,521.77,133,1,1,3,9,6,Business,,Customer satisfied
199900825,Trouble,,Critical,Line repair,Cancelled,San Antonio,SAN ANTONIO,TX,29.398944,-98.399486,2025-09-19 14:45:00,2025-09-19 16:15:00,90,T900025,2711.21,77,0,0,6,13,7,Standard,,Equipment replaced
199900826,Trouble,,Low,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.07672,-118.161694,2025-09-07 13:30:00,2025-09-07 15:30:00,120,T900047,2996.25,135,1,1,5,12,5,Business,,Customer satisfied
199900827,Trouble,,Normal,Equipment upgrade,Completed,New York,NEW YORK,NY,40.598246,-73.800881,2025-10-17 10:00:00,2025-10-17 12:00:00,120,T900065,5059.03,115,1,1,4,10,13,Business,,Equipment replaced
199900828,Order,upgrade,Low,Equipment upgrade,Cancelled,San Diego,SAN DIEGO,CA,32.575635,-117.179503,2025-09-23 12:00:00,2025-09-23 14:00:00,120,T900007,5750.99,116,0,0,,,,Business,Router_Model_8,Equipment replaced
199900829,Order,upgrade,Normal,Equipment upgrade,Cancelled,Chicago,CHICAGO,IL,41.600195,-87.679931,2025-10-28 08:15:00,2025-10-28 08:45:00,30,T900063,3631.44,30,0,0,,,,Standard,Router_Model_2,Completed successfully
199900830,Order,upgrade,Critical,Service migration,Completed,Chicago,CHICAGO,IL,41.629514,-87.310653,2025-09-17 10:15:00,2025-09-17 11:15:00,60,T900007,1578.32,54,0,0,,,,Business,Router_Model_1,Completed successfully
199900831,Order,upgrade,Critical,Service migration,Cancelled,Philadelphia,PHILADELPHIA,PA,39.631456,-75.17581,2025-10-05 10:15:00,2025-10-05 11:45:00,90,T900090,3706.87,80,0,0,,,,Premium,Router_Model_8,Issue resolved
199900832,Order,install,High,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.292367,-97.73079,2025-10-22 13:30:00,2025-10-22 14:30:00,60,T900124,401.05,66,1,1,,,,Premium,Router_Model_1,Customer satisfied
199900833,Order,install,Critical,Router installation,Cancelled,Austin,AUSTIN,TX,30.260235,-97.967643,2025-10-27 13:15:00,2025-10-27 14:15:00,60,T900049,358.42,66,1,1,,,,Standard,Router_Model_8,Equipment replaced
199900834,Trouble,,Critical,Connectivity diagnosis,Completed,San Diego,SAN DIEGO,CA,32.913179,-117.425548,2025-10-03 12:45:00,2025-10-03 14:15:00,90,T900043,4279.4,113,1,1,6,14,3,Business,,Customer satisfied
199900835,Order,upgrade,Low,Equipment upgrade,Completed,Dallas,DALLAS,TX,32.521236,-97.154052,2025-09-24 12:45:00,2025-09-24 14:15:00,90,T900131,32.4,116,1,0,,,,Premium,Router_Model_10,Completed successfully
199900836,Trouble,,Critical,Line repair,Completed,Phoenix,PHOENIX,AZ,33.45812,-112.039556,2025-09-05 13:00:00,2025-09-05 15:00:00,120,T900011,5004.77,119,0,0,6,17,15,Standard,,Issue resolved
199900837,Trouble,,Low,Equipment check,Cancelled,Dallas,DALLAS,TX,32.583059,-96.573097,2025-10-14 08:00:00,2025-10-14 09:00:00,60,T900131,38.95,59,1,1,8,18,13,Premium,,Completed successfully
199900838,Order,install,High,Copper ONT installation,Cancelled,Phoenix,PHOENIX,AZ,33.759719,-111.876982,2025-09-24 12:00:00,2025-09-24 12:30:00,30,T900093,1959.89,26,1,1,,,,Business,Router_Model_8,Equipment replaced
199900839,Trouble,,Critical,Connectivity diagnosis,Cancelled,New York,NEW YORK,NY,40.554612,-74.082641,2025-08-13 10:30:00,2025-08-13 11:30:00,60,T900099,3915.71,75,1,1,5,18,15,Standard,,Equipment replaced
199900840,Order,install,High,Router installation,Cancelled,New York,NEW YORK,NY,40.661989,-74.230535,2025-09-22 09:15:00,2025-09-22 09:45:00,30,T900065,5018.41,37,0,0,,,,Standard,Router_Model_4,Customer satisfied
199900841,Order,upgrade,High,Service migration,Completed,Phoenix,PHOENIX,AZ,33.280486,-112.254546,2025-09-16 08:00:00,2025-09-16 08:30:00,30,T900122,1780.89,37,0,0,,,,Standard,Router_Model_8,Completed successfully
199900842,Order,install,Critical,Router installation,Completed,San Diego,SAN DIEGO,CA,32.63313,-116.890526,2025-08-23 15:15:00,2025-08-23 17:15:00,120,T900023,269.61,119,0,0,,,,Standard,Router_Model_5,Completed successfully
199900843,Order,install,Normal,Copper ONT installation,Cancelled,Chicago,CHICAGO,IL,41.758946,-87.764132,2025-08-08 09:00:00,2025-08-08 11:00:00,120,T900092,2543.92,143,1,1,,,,Business,Router_Model_5,Completed successfully
199900844,Order,upgrade,High,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,40.159469,-75.481585,2025-10-01 09:00:00,2025-10-01 09:30:00,30,T900107,5438.33,28,1,1,,,,Business,Router_Model_8,Customer satisfied
199900845,Trouble,,Low,Cable maintenance,Completed,Philadelphia,PHILADELPHIA,PA,39.622857,-74.925669,2025-09-18 08:15:00,2025-09-18 09:15:00,60,T900031,1618.95,76,0,0,7,9,1,Premium,,Equipment replaced
199900846,Order,upgrade,Critical,Equipment upgrade,Completed,Houston,HOUSTON,TX,30.042952,-95.267152,2025-09-01 14:15:00,2025-09-01 15:45:00,90,T900105,2735.86,94,0,0,,,,Premium,Router_Model_7,Customer satisfied
199900847,Order,install,Low,Router installation,Completed,New York,NEW YORK,NY,40.875862,-74.040594,2025-08-08 11:30:00,2025-08-08 13:30:00,120,T900017,5645.07,107,0,0,,,,Standard,Router_Model_9,Customer satisfied
199900848,Trouble,,Low,Network troubleshooting,Completed,Houston,HOUSTON,TX,29.751732,-95.128516,2025-09-13 14:45:00,2025-09-13 16:15:00,90,T900031,2165.75,97,0,0,5,19,15,Premium,,Completed successfully
199900849,Trouble,,High,Service restoration,Cancelled,Los Angeles,LOS ANGELES,CA,33.814651,-118.445064,2025-10-11 10:30:00,2025-10-11 12:30:00,120,T900088,5520.17,104,0,0,4,4,12,Business,,Issue resolved
199900850,Trouble,,High,Network support,Cancelled,Houston,HOUSTON,TX,29.401239,-95.267965,2025-10-09 12:30:00,2025-10-09 13:00:00,30,T900086,3429.89,25,1,1,2,11,14,Premium,,Customer satisfied
199900851,Trouble,,Normal,Fiber ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,40.223476,-75.462759,2025-09-08 15:45:00,2025-09-08 17:15:00,90,T900068,4816.68,83,0,0,5,17,8,Business,,Customer satisfied
199900852,Order,install,Low,Router installation,Completed,Los Angeles,LOS ANGELES,CA,33.883508,-118.201562,2025-10-04 15:15:00,2025-10-04 16:45:00,90,T900079,5433.18,88,1,1,,,,Standard,Router_Model_2,Equipment replaced
199900853,Order,install,Critical,GPON equipment setup,Cancelled,Dallas,DALLAS,TX,32.45893,-96.699792,2025-10-27 10:45:00,2025-10-27 12:15:00,90,T900101,497.39,72,1,1,,,,Standard,Router_Model_5,Equipment replaced
199900854,Order,upgrade,Critical,Bandwidth upgrade,Completed,Los Angeles,LOS ANGELES,CA,34.209735,-118.379046,2025-10-20 15:30:00,2025-10-20 17:00:00,90,T900122,2563.86,90,0,0,,,,Premium,Router_Model_10,Customer satisfied
